uc,avg_joined_ratio,std_joined_ratio,min_joined_ratio,max_joined_ratio,avg_saw_test_ratio,std_saw_test_ratio,min_saw_test_ratio,max_saw_test_ratio,runs_with_full_join,runs_with_any_miss,total_runs,valid_runs
UC1_P10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10,0,10,10
UC1_P20,1.0,0.0,1.0,1.0,0.9777777777777779,0.026352313834736518,0.95,1.0,9,0,10,9
UC1_P30,0.974074074074074,0.022222222222222216,0.9333333333333333,1.0,0.9666666666666666,0.028867513459481277,0.9333333333333333,1.0,3,6,10,9
UC1_P40,0.9650000000000001,0.021081851067789203,0.925,1.0,0.9574999999999999,0.03129163892586429,0.9,1.0,1,9,10,10
UC1_P50,0.9533333333333334,0.014142135623730928,0.92,0.96,0.9444444444444444,0.019436506316150983,0.9,0.96,0,9,10,9
