uc,run,rt_avg_ms
UC7_P10,run-20251202-191226_uc7_p10_m2000_r10_s256_DIRECT,66.0
UC7_P10,run-20251202-191603_uc7_p10_m2000_r10_s256_DIRECT,22514.0
UC7_P10,run-20251202-191938_uc7_p10_m2000_r10_s256_DIRECT,47.333333333333336
UC7_P10,run-20251202-192320_uc7_p10_m2000_r10_s256_DIRECT,77.42857142857143
UC7_P10,run-20251202-192701_uc7_p10_m2000_r10_s256_DIRECT,46997.6
UC7_P10,run-20251202-193039_uc7_p10_m2000_r10_s256_DIRECT,81.6
UC7_P10,run-20251202-193414_uc7_p10_m2000_r10_s256_DIRECT,7514.5
UC7_P10,run-20251202-193750_uc7_p10_m2000_r10_s256_DIRECT,80.85714285714286
UC7_P10,run-20251202-194128_uc7_p10_m2000_r10_s256_DIRECT,73.8
UC7_P10,run-20251202-194504_uc7_p10_m2000_r10_s256_DIRECT,79.25
UC7_P20,run-20251202-183448_uc7_p20_m2000_r10_s256_DIRECT,17212.615384615383
UC7_P20,run-20251202-183834_uc7_p20_m2000_r10_s256_DIRECT,28.8
UC7_P20,run-20251202-184213_uc7_p20_m2000_r10_s256_DIRECT,17469.5
UC7_P20,run-20251202-184557_uc7_p20_m2000_r10_s256_DIRECT,3073.5
UC7_P20,run-20251202-184935_uc7_p20_m2000_r10_s256_DIRECT,23291.25
UC7_P20,run-20251202-185314_uc7_p20_m2000_r10_s256_DIRECT,7906.0
UC7_P20,run-20251202-185658_uc7_p20_m2000_r10_s256_DIRECT,5546.333333333333
UC7_P20,run-20251202-190037_uc7_p20_m2000_r10_s256_DIRECT,7925.333333333333
UC7_P20,run-20251202-190416_uc7_p20_m2000_r10_s256_DIRECT,12445.642857142857
UC7_P20,run-20251202-190754_uc7_p20_m2000_r10_s256_DIRECT,279.4736842105263
UC7_P30,run-20251202-175803_uc7_p30_m2000_r10_s256_DIRECT,40.74074074074074
UC7_P30,run-20251202-180140_uc7_p30_m2000_r10_s256_DIRECT,1583.625
UC7_P30,run-20251202-180517_uc7_p30_m2000_r10_s256_DIRECT,5813.892857142857
UC7_P30,run-20251202-180854_uc7_p30_m2000_r10_s256_DIRECT,6115.642857142857
UC7_P30,run-20251202-181231_uc7_p30_m2000_r10_s256_DIRECT,50.391304347826086
UC7_P30,run-20251202-181610_uc7_p30_m2000_r10_s256_DIRECT,8952.285714285714
UC7_P30,run-20251202-181947_uc7_p30_m2000_r10_s256_DIRECT,2040.7142857142858
UC7_P30,run-20251202-182329_uc7_p30_m2000_r10_s256_DIRECT,1710.608695652174
UC7_P30,run-20251202-182712_uc7_p30_m2000_r10_s256_DIRECT,2232.68
UC7_P30,run-20251202-183053_uc7_p30_m2000_r10_s256_DIRECT,3296.037037037037
UC7_P40,run-20251202-171957_uc7_p40_m2000_r10_s256_DIRECT,5884.4
UC7_P40,run-20251202-172343_uc7_p40_m2000_r10_s256_DIRECT,1382.921052631579
UC7_P40,run-20251202-172721_uc7_p40_m2000_r10_s256_DIRECT,7641.772727272727
UC7_P40,run-20251202-173106_uc7_p40_m2000_r10_s256_DIRECT,2629.190476190476
UC7_P40,run-20251202-173449_uc7_p40_m2000_r10_s256_DIRECT,1477.7714285714285
UC7_P40,run-20251202-173831_uc7_p40_m2000_r10_s256_DIRECT,817.5588235294117
UC7_P40,run-20251202-174211_uc7_p40_m2000_r10_s256_DIRECT,1054.1315789473683
UC7_P40,run-20251202-174550_uc7_p40_m2000_r10_s256_DIRECT,7588.0
UC7_P40,run-20251202-174931_uc7_p40_m2000_r10_s256_DIRECT,9091.78947368421
UC7_P40,run-20251202-175313_uc7_p40_m2000_r10_s256_DIRECT,4186.314285714286
UC7_P50,run-20251202-111206_uc7_p50_m2000_r10_s256_DIRECT,1755.2222222222222
UC7_P50,run-20251202-111555_uc7_p50_m2000_r10_s256_DIRECT,1171.7307692307693
UC7_P50,run-20251202-111939_uc7_p50_m2000_r10_s256_DIRECT,7033.521739130435
UC7_P50,run-20251202-112319_uc7_p50_m2000_r10_s256_DIRECT,95.80434782608695
UC7_P50,run-20251202-112700_uc7_p50_m2000_r10_s256_DIRECT,2871.3488372093025
UC7_P50,run-20251202-113042_uc7_p50_m2000_r10_s256_DIRECT,41.19565217391305
UC7_P50,run-20251202-113424_uc7_p50_m2000_r10_s256_DIRECT,860.4545454545455
UC7_P50,run-20251202-113811_uc7_p50_m2000_r10_s256_DIRECT,146.91836734693877
UC7_P50,run-20251202-114152_uc7_p50_m2000_r10_s256_DIRECT,51.35
UC7_P50,run-20251202-114532_uc7_p50_m2000_r10_s256_DIRECT,
