uc,total_runs,mean_delivery_rate,std_delivery_rate,min_rate,max_rate
UC7_P10,10,0.9797,0.04217723187797994,0.89955,1.0
UC7_P20,10,0.9938517105263157,0.0164690186283409,0.9470000000000001,0.9998421052631579
UC7_P30,10,0.9815783908045977,0.01783197757198161,0.9635689655172414,0.9997586206896552
UC7_P40,10,0.9758353343728345,0.025300979766427843,0.9226410256410258,0.9995540540540541
UC7_P50,9,0.9827174533602113,0.017272022666461523,0.95728125,0.9995
