uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,join_wait_ms,sender_joined,joined,saw_test,delivery_rate_joined_only
UC4_P40,run-20251205-004733_uc10_p40_m2000_r10_s256_RELAY,0.79325,0.0,1586.5,1586.5,1600.0,0.0,234.0,69.0,333.96875,577.40625,1640.09375,6235.0,0.71875,2.0,3.84375,5.90625,8.53125,1.0,3.851612254285985,309.625,0.35,952.6923076923077,952.6923076923077,952.6923076923077,10.875,13.45,9222.5,1.0,0.8,0.8,0.9915625
UC4_P40,run-20251205-005127_uc10_p40_m2000_r10_s256_RELAY,0.7239,0.0,1447.8,1447.8,1450.0,0.0,226.45,61.275862068965516,358.2758620689655,648.1034482758621,1202.3103448275863,2529.793103448276,0.6206896551724138,1.793103448275862,3.6206896551724137,6.0,8.793103448275861,1.0,3.950167397432243,110.825,0.125,886.6,886.6,886.6,9.05,11.25,9263.75,1.0,0.725,0.725,0.9984827586206897
UC4_P40,run-20251205-005520_uc10_p40_m2000_r10_s256_RELAY,0.7716624999999999,0.0,1543.325,1543.325,1550.0,0.0,229.675,58.903225806451616,319.19354838709677,557.8064516129032,850.3225806451613,2580.1290322580644,0.6129032258064516,1.7419354838709677,3.6451612903225805,5.645161290322581,7.935483870967742,1.0,3.835702664786561,122.8,0.225,589.5,589.5,589.5,9.55,12.0,8500.7,1.0,0.775,0.775,0.9956935483870967
UC4_P40,run-20251205-005913_uc10_p40_m2000_r10_s256_RELAY,0.7983625,0.0,1596.725,1596.725,1600.0,0.0,253.25,65.46875,291.34375,534.0625,1075.6875,3249.53125,0.71875,1.4375,3.25,5.25,8.03125,1.0,4.23182356728929,53.325,0.1,512.0,512.0,512.0,7.775,10.4,7342.225,1.0,0.8,0.8,0.997953125
UC4_P40,run-20251205-010306_uc10_p40_m2000_r10_s256_RELAY,0.739675,0.0,1479.35,1479.35,1500.0,0.0,244.525,68.56666666666666,336.46666666666664,637.0333333333333,1048.8333333333333,1791.7,0.9333333333333333,1.8666666666666667,3.466666666666667,5.433333333333334,7.7,1.0,3.9714654496207307,198.8,0.2,1134.4285714285713,1134.4285714285713,1134.4285714285713,6.325,8.775,10676.325,1.0,0.75,0.75,0.9862333333333333
UC4_P40,run-20251205-010700_uc10_p40_m2000_r10_s256_RELAY,0.5205875,0.0,1041.175,1041.175,1050.0,0.0,149.0,59.714285714285715,273.85714285714283,505.9047619047619,797.2857142857143,4665.285714285715,0.7142857142857143,1.380952380952381,3.142857142857143,5.0476190476190474,6.9523809523809526,1.0,3.853042042021483,120.675,0.175,851.4,851.4,851.4,4.175,6.05,16410.0,1.0,0.525,0.525,0.9915952380952381
UC4_P40,run-20251205-011054_uc10_p40_m2000_r10_s256_RELAY,0.8747875,0.0,1749.575,1749.575,1750.0,0.0,266.35,61.8,255.25714285714287,453.4,751.7714285714286,1508.9142857142858,0.6571428571428571,1.4285714285714286,3.3142857142857145,5.114285714285714,7.685714285714286,1.0,3.527095216451429,957.175,0.325,3450.3636363636365,3450.3636363636365,3450.3636363636365,14.2,16.675,4886.175,1.0,0.875,0.875,0.9997571428571429
UC4_P50,run-20251205-202651_uc10_p50_m2000_r10_s256_RELAY,0.83821,0.0,1676.42,1676.42,1680.0,0.0,240.86,98.26190476190476,438.3095238095238,759.3809523809524,1192.7857142857142,2490.3809523809523,1.3571428571428572,2.6904761904761907,4.5,6.833333333333333,9.19047619047619,1.0,4.0573268650727305,112.84,0.18,626.8888888888889,626.8888888888889,626.8888888888889,9.48,12.22,34931.44,1.0,0.84,0.84,0.9978690476190476
UC4_P50,run-20251205-203059_uc10_p50_m2000_r10_s256_RELAY,0.8396899999999999,0.0,1679.38,1679.38,1680.0,0.0,266.94,68.47619047619048,326.0,556.3333333333334,1324.952380952381,4425.785714285715,0.6904761904761905,1.9047619047619047,3.9761904761904763,6.190476190476191,9.80952380952381,1.0,3.5170104431477256,7341.34,0.42,24269.866666666665,24286.066666666666,24286.066666666666,14.44,16.72,35567.58,1.0,0.84,0.84,0.9996309523809523
UC4_P50,run-20251205-203503_uc10_p50_m2000_r10_s256_RELAY,0.79861,0.0,1597.22,1597.22,1600.0,0.0,268.66,74.125,383.9,654.875,1091.575,5110.825,0.725,2.175,4.2,6.425,9.025,1.0,3.9168670618503603,338.38,0.38,688.5625,1003.8125,1003.8125,12.1,14.64,44122.22,1.0,0.8,0.8,0.9982625
UC4_P50,run-20251205-203907_uc10_p50_m2000_r10_s256_RELAY,0.85905,0.0,1718.1,1718.1,1720.0,0.0,267.7,61.81395348837209,283.0232558139535,484.95348837209303,849.4418604651163,3273.046511627907,0.627906976744186,1.558139534883721,3.697674418604651,5.488372093023256,8.046511627906977,1.0,3.6200389191423676,378.54,0.5,805.0,805.0,805.0,17.32,19.58,31212.08,1.0,0.86,0.86,0.9988953488372093
UC4_P50,run-20251205-204309_uc10_p50_m2000_r10_s256_RELAY,0.73846,0.0,1476.92,1476.92,1480.0,0.0,223.56,62.37837837837838,264.4054054054054,463.05405405405406,1047.4054054054054,2673.189189189189,0.5675675675675675,1.4864864864864864,3.6216216216216215,5.324324324324325,8.27027027027027,1.0,3.87505829722444,3208.06,0.3,13071.25,13137.333333333334,13137.333333333334,12.58,14.86,56099.72,1.0,0.74,0.74,0.9979189189189189
UC4_P50,run-20251205-204713_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.807355604838399,228.96,0.3,829.5454545454545,829.5454545454545,829.5454545454545,5.6,7.7,65527.86,0.0,0.7,0.0,0.0
UC4_P50,run-20251205-205112_uc10_p50_m2000_r10_s256_RELAY,0.61706,0.0,1234.12,1234.12,1240.0,0.0,220.08,79.09677419354838,438.19354838709677,742.2258064516129,1690.5806451612902,12718.709677419354,0.8709677419354839,2.225806451612903,4.451612903225806,6.709677419354839,8.838709677419354,1.0,3.869726518908384,283.04,0.28,1137.75,1137.75,1137.75,6.66,8.74,83378.72,1.0,0.62,0.62,0.9952580645161291
UC4_P50,run-20251205-205517_uc10_p50_m2000_r10_s256_RELAY,0.6386400000000001,0.0,1277.28,1277.28,1280.0,0.0,198.86,60.625,297.5,538.0625,1824.9375,5409.875,0.5625,1.78125,3.6875,5.5,7.9375,1.0,3.490894117722454,109.48,0.14,782.0,782.0,782.0,9.38,11.24,78059.22,1.0,0.64,0.64,0.9978750000000001
UC4_P50,run-20251205-205923_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,3.1469453368996367,71.28,0.04,1782.0,1782.0,1782.0,2.46,3.9,124403.32,0.0,0.42,0.0,0.0
UC4_P50,run-20251205-210321_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.810938207000714,127.6,0.22,580.0,580.0,580.0,5.14,7.66,65977.74,0.0,0.7,0.0,0.0
UC4_P50,run-20251205-211913_uc10_p50_m2000_r10_s256_RELAY,0.69708,0.0,1394.16,1394.16,1400.0,0.0,221.54,66.71428571428571,360.34285714285716,609.2,1231.2571428571428,3840.457142857143,0.6857142857142857,2.1142857142857143,4.057142857142857,6.171428571428572,8.428571428571429,1.0,4.003462321876853,89.6,0.16,614.2857142857143,614.2857142857143,614.2857142857143,9.24,11.64,66284.12,1.0,0.7,0.7,0.9958285714285714
UC4_P50,run-20251205-212320_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.681937159212623,343.28,0.32,1190.2857142857142,1190.2857142857142,1190.2857142857142,4.54,6.74,71219.26,0.0,0.68,0.0,0.0
UC4_P50,run-20251205-212718_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.8357339513821147,132.9,0.12,1308.8,1308.8,1308.8,3.64,5.58,95831.16,0.0,0.56,0.0,0.0
UC4_P50,run-20251205-213115_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,3.098920476639011,128.82,0.12,1280.8,1280.8,1280.8,4.54,6.78,76041.28,0.0,0.66,0.0,0.0
UC4_P50,run-20251205-213513_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.7726445063583016,295.48,0.3,964.1111111111111,1376.5555555555557,1376.5555555555557,5.98,8.24,49931.64,0.0,0.78,0.0,0.0
UC4_P50,run-20251205-213911_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.9118060632288727,81.88,0.12,682.3333333333334,682.3333333333334,682.3333333333334,5.82,8.06,68948.54,0.0,0.68,0.0,0.0
UC4_P50,run-20251205-214307_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.9523508250051327,169.94,0.14,1324.1666666666667,1324.1666666666667,1324.1666666666667,3.34,4.92,112731.74,0.0,0.48,0.0,0.0
UC4_P50,run-20251205-214705_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,2.8312047145072046,126.96,0.12,1109.2,1109.2,1109.2,5.12,7.32,70939.0,0.0,0.68,0.0,0.0
UC4_P50,run-20251205-215103_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,3.247206842026795,294.46,0.22,1530.5,1530.5,1530.5,5.46,7.38,80522.54,0.0,0.62,0.0,0.0
UC4_P50,run-20251205-215501_uc10_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,3.518978433406086,22.3,0.06,371.6666666666667,371.6666666666667,371.6666666666667,5.26,7.48,67983.58,0.0,0.68,0.0,0.0
