received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined
1997,1997,2000,0.9985,0.0,0,206,0,33.0,176.0,405.0,1023.0,7837.0,0.0,0.0,3.0,5.0,8.0,1.0,4.309786058320577,0,0,,,,16,19,True,550,True,False,peer19,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,261,0,31.0,179.0,376.0,1530.0,9970.0,0.0,0.0,3.0,6.0,12.0,1.0,4.846686411741403,0,0,,,,14,18,True,2944,True,False,peer2,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,293,0,41.0,308.0,490.0,697.0,3292.0,0.0,2.0,4.0,6.0,8.0,1.0,4.404194172945485,0,0,,,,23,26,True,517,True,False,peer20,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,367,0,83.0,357.0,556.0,1661.0,9358.0,1.0,3.0,4.0,6.0,10.0,1.0,3.8541997498559564,0,0,,,,14,18,True,1563,True,False,peer21,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,354,0,84.0,344.0,561.0,1697.0,9812.0,1.0,2.0,4.0,6.0,11.0,1.0,3.3021772669508414,322,1,322.0,322.0,322.0,12,15,True,1582,True,False,peer22,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,402,0,83.0,359.0,599.0,1329.0,5140.0,1.0,2.0,4.0,6.0,8.0,1.0,3.290513472006312,56,1,56.0,56.0,56.0,13,16,True,2045,True,False,peer23,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1978,1978,2000,0.989,0.0,0,353,0,79.0,302.0,511.0,1167.0,9408.0,1.0,2.0,4.0,6.0,8.0,1.0,4.099419328275921,0,0,,,,17,20,True,3670,True,False,peer24,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,315,0,83.0,293.0,469.0,763.0,4104.0,1.0,2.0,4.0,6.0,11.0,1.0,2.7346133552481056,0,0,,,,24,25,True,512,True,False,peer25,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,406,0,88.0,377.0,627.0,1216.0,5811.0,1.0,2.0,4.0,6.0,13.0,1.0,4.905350685550701,0,0,,,,8,12,True,2715,True,False,peer26,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,232,0,35.0,157.0,313.0,791.0,13994.0,0.0,0.0,3.0,5.0,12.0,1.0,3.727699530516432,0,0,,,,17,20,True,2881,True,False,peer27,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,322,0,85.0,293.0,491.0,1704.0,10637.0,1.0,2.0,4.0,6.0,9.0,1.0,3.324396028836869,0,0,,,,16,18,True,1521,True,False,peer28,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,234,0,36.0,190.0,449.0,833.0,4261.0,0.0,0.0,3.0,5.0,10.0,1.0,3.9879368400405375,0,0,,,,18,21,True,536,True,False,peer29,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,419,0,85.0,370.0,610.0,1026.0,5009.0,1.0,2.0,4.0,6.0,8.0,1.0,3.54811395176235,649,1,649.0,649.0,649.0,15,17,True,754,True,False,peer3,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,301,0,79.0,297.0,494.0,966.0,6421.0,1.0,2.0,4.0,6.0,8.0,1.0,4.6960734414471625,0,0,,,,17,20,True,575,True,False,peer30,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,308,0,43.0,317.0,503.0,759.0,1553.0,0.0,2.0,4.0,6.0,7.0,1.0,4.8437755259215,0,0,,,,17,21,True,540,True,False,peer31,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,322,0,81.0,289.0,506.0,1507.0,4714.0,1.0,2.0,4.0,5.0,9.0,1.0,3.7456812743045167,0,0,,,,12,14,True,1052,True,False,peer32,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,320,0,43.0,331.0,518.0,708.0,1112.0,0.0,2.0,4.0,6.0,7.0,1.0,1.40074572953322,157,1,157.0,157.0,157.0,19,19,True,574,True,False,peer33,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,315,0,84.0,295.0,505.0,1058.0,4156.0,1.0,2.0,4.0,6.0,13.0,1.0,3.753336744801814,243,1,243.0,243.0,243.0,14,17,True,1824,True,False,peer34,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,419,0,80.0,379.0,624.0,1351.0,5285.0,1.0,3.0,4.0,7.0,13.0,1.0,2.8025627355975864,0,0,,,,8,11,True,3082,True,False,peer35,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,311,0,82.0,286.0,455.0,992.0,6623.0,1.0,2.0,4.0,6.0,7.0,1.0,4.921788973527415,0,0,,,,13,17,True,2735,True,False,peer36,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,334,0,48.0,299.0,493.0,730.0,2805.0,0.0,2.0,4.0,5.0,7.0,1.0,3.0952147754302506,0,0,,,,21,23,True,643,True,False,peer37,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,203,0,37.0,155.0,308.0,486.0,3671.0,0.0,0.0,2.0,4.0,7.0,1.0,4.15057821399749,0,0,,,,22,24,True,515,True,False,peer38,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1974,1974,2000,0.987,0.0,0,350,0,85.0,346.0,558.0,1065.0,4212.0,1.0,2.0,4.0,6.0,8.0,1.0,3.8263243120395445,0,0,,,,10,14,True,3809,True,False,peer39,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1998,1998,2000,0.999,0.0,0,201,0,38.0,154.0,309.0,481.0,1218.0,0.0,0.0,2.0,4.0,6.0,1.0,4.938691723079364,0,0,,,,17,21,True,479,True,False,peer4,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,216,0,38.0,157.0,302.0,636.0,2960.0,0.0,0.0,3.0,4.0,11.0,1.0,2.9322435906414728,0,0,,,,41,43,True,1088,True,False,peer40,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,200,0,30.0,139.0,309.0,500.0,2597.0,0.0,0.0,2.0,4.0,6.0,1.0,4.101193700846238,0,0,,,,13,16,True,512,True,False,peer5,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,334,0,82.0,308.0,501.0,890.0,4321.0,1.0,2.0,4.0,6.0,9.0,1.0,3.0638492226240635,0,0,,,,18,20,True,556,True,False,peer6,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,412,0,42.0,392.0,665.0,1065.0,7778.0,0.0,3.0,5.0,6.0,8.0,1.0,4.0995153111254306,0,0,,,,16,19,True,713,True,False,peer7,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,279,0,84.0,286.0,463.0,924.0,4779.0,1.0,2.0,4.0,6.0,12.0,1.0,2.6018457143390625,0,0,,,,39,41,True,1049,True,False,peer8,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1923,1923,2000,0.9615,0.0,0,356,0,88.0,332.0,560.0,831.0,4187.0,1.0,2.0,4.0,6.0,10.0,1.0,4.588659863682132,0,0,,,,9,12,True,8506,True,False,peer9,UC3_P40,run-20251204-093601_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,238,0,0.0,164.0,291.0,434.0,1771.0,0.0,1.0,3.0,5.0,7.0,1.0,1.2438344023323615,0,0,,,,53,54,True,728,True,False,peer1,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,210,0,33.0,172.0,325.0,704.0,4934.0,0.0,0.0,3.0,5.0,6.0,1.0,3.793484026946459,3636,4,919.0,1741.0,1741.0,15,19,True,1622,True,False,peer10,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,365,0,86.0,319.0,524.0,770.0,1775.0,1.0,2.0,4.0,6.0,7.0,1.0,2.743451496298519,0,0,,,,10,12,True,1525,True,False,peer11,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,349,0,45.0,318.0,544.0,793.0,988.0,0.0,2.0,4.0,5.0,8.0,1.0,2.157044450766497,26,1,26.0,26.0,26.0,20,22,True,585,True,False,peer12,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,329,0,87.0,335.0,532.0,769.0,1615.0,1.0,2.0,4.0,6.0,7.0,1.0,4.353476844375158,0,0,,,,15,18,True,571,True,False,peer13,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,278,0,85.0,300.0,487.0,698.0,2068.0,1.0,2.0,4.0,6.0,7.0,1.0,4.004319412634516,0,0,,,,21,24,True,528,True,False,peer14,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,213,0,30.0,158.0,303.0,459.0,3371.0,0.0,0.0,2.0,4.0,7.0,1.0,4.155614364259244,316,1,316.0,316.0,316.0,19,22,True,526,True,False,peer15,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1972,1972,2000,0.986,0.0,0,390,0,81.0,391.0,621.0,870.0,31335.0,1.0,3.0,4.0,6.0,10.0,1.0,2.9761690817600543,0,0,,,,8,11,True,3766,True,False,peer16,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1905,1905,2000,0.9525,0.0,0,350,0,85.0,349.0,608.0,934.0,30973.0,1.0,2.0,4.0,6.0,8.0,1.0,2.984940994881013,950,1,950.0,950.0,950.0,8,11,True,10338,True,False,peer17,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,309,0,41.0,269.0,462.0,696.0,4766.0,0.0,2.0,3.0,5.0,6.0,1.0,2.629387035021208,0,0,,,,10,12,True,1685,True,False,peer18,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,287,0,83.0,282.0,476.0,668.0,2005.0,1.0,2.0,4.0,5.0,8.0,1.0,3.0361690262293393,0,0,,,,9,12,True,1634,True,False,peer19,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1987,1987,2000,0.9935,0.0,0,352,0,43.0,331.0,568.0,803.0,30927.0,0.0,2.0,4.0,6.0,9.0,1.0,4.1068409888036115,136,1,136.0,136.0,136.0,13,15,True,1547,True,False,peer2,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,210,0,53.0,246.0,392.0,551.0,1836.0,0.0,2.0,3.0,5.0,7.0,1.0,3.162645289833095,0,0,,,,41,44,True,1016,True,False,peer20,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1961,1961,2000,0.9805,0.0,0,364,0,79.0,347.0,596.0,943.0,31200.0,1.0,2.0,4.0,6.0,9.0,1.0,4.933629922085848,0,0,,,,9,13,True,5009,True,False,peer21,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,347,0,40.0,313.0,522.0,721.0,906.0,0.0,2.0,4.0,6.0,8.0,1.0,3.67552660314142,0,0,,,,17,19,True,640,True,False,peer22,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,296,0,78.0,271.0,451.0,703.0,2862.0,1.0,2.0,4.0,6.0,9.0,1.0,4.386598155640673,0,0,,,,9,13,True,1521,True,False,peer23,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1996,1996,2000,0.998,0.0,0,215,0,36.0,169.0,315.0,504.0,1145.0,0.0,0.0,3.0,4.0,7.0,1.0,3.215219715324753,0,0,,,,28,28,True,483,True,False,peer24,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,279,0,40.0,263.0,411.0,627.0,1093.0,0.0,2.0,4.0,5.0,8.0,1.0,4.057969526565088,0,0,,,,17,20,True,486,True,False,peer25,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,178,0,36.0,130.0,330.0,607.0,5195.0,0.0,0.0,1.0,4.0,10.0,1.0,2.5883457417492597,1625,1,1625.0,1625.0,1625.0,11,13,True,963,True,False,peer26,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,321,0,58.0,313.0,516.0,748.0,1811.0,0.0,2.0,4.0,5.0,8.0,1.0,4.838882596150709,558,1,558.0,558.0,558.0,14,18,True,524,True,False,peer27,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1988,1988,2000,0.994,0.0,0,332,0,86.0,323.0,516.0,735.0,1363.0,1.0,2.0,4.0,5.0,7.0,1.0,3.957599776202909,0,0,,,,16,19,True,526,True,False,peer28,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1985,1985,2000,0.9925,0.0,0,388,0,83.0,377.0,628.0,934.0,4047.0,1.0,2.0,4.0,6.0,8.0,1.0,3.567884539159225,0,0,,,,15,17,True,549,True,False,peer29,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,271,0,47.0,264.0,420.0,589.0,1718.0,0.0,2.0,4.0,5.0,8.0,1.0,3.14703464255017,0,0,,,,42,45,True,1054,True,False,peer3,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,281,0,85.0,291.0,452.0,700.0,2711.0,1.0,2.0,4.0,6.0,9.0,1.0,4.016914453066707,0,0,,,,21,24,True,496,True,False,peer30,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,242,0,35.0,192.0,481.0,896.0,2062.0,0.0,0.0,3.0,5.0,7.0,1.0,4.637060834350435,0,0,,,,7,11,True,1158,True,False,peer31,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,286,0,83.0,295.0,469.0,684.0,2122.0,1.0,2.0,4.0,5.0,7.0,1.0,3.1931903502758465,0,0,,,,19,21,True,494,True,False,peer32,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1962,1962,2000,0.981,0.0,0,218,0,35.0,166.0,390.0,883.0,30980.0,0.0,0.0,3.0,5.0,8.0,1.0,3.864945760966961,0,0,,,,8,12,True,4795,True,False,peer33,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1957,1957,2000,0.9785,0.0,0,353,0,82.0,324.0,538.0,762.0,31046.0,1.0,2.0,4.0,6.0,9.0,1.0,2.179434622939619,0,0,,,,16,17,True,4307,True,False,peer34,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1980,1980,2000,0.99,0.0,0,361,0,82.0,364.0,600.0,858.0,1945.0,1.0,2.0,4.0,6.0,7.0,1.0,1.35714656119327,0,0,,,,9,11,True,2915,True,False,peer35,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,309,0,39.0,311.0,505.0,731.0,1166.0,0.0,2.0,4.0,6.0,8.0,1.0,4.894115672111578,0,0,,,,18,22,True,525,True,False,peer36,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1995,1995,2000,0.9975,0.0,0,314,0,82.0,289.0,482.0,672.0,895.0,1.0,2.0,3.0,5.0,8.0,1.0,3.732914386485465,0,0,,,,18,20,True,504,True,False,peer37,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,333,0,88.0,303.0,483.0,662.0,1853.0,1.0,2.0,4.0,6.0,8.0,1.0,4.944561098979039,0,0,,,,21,24,True,501,True,False,peer38,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,337,0,43.0,296.0,499.0,701.0,2194.0,0.0,2.0,4.0,6.0,7.0,1.0,3.9005517640578464,0,0,,,,25,29,True,1030,True,False,peer39,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,155,0,36.0,110.0,305.0,500.0,1475.0,0.0,0.0,2.0,4.0,5.0,1.0,4.055263428256545,723,1,723.0,723.0,723.0,20,23,True,573,True,False,peer4,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,221,0,35.0,148.0,306.0,469.0,3324.0,0.0,0.0,2.0,4.0,6.0,1.0,3.923155929038282,391,1,391.0,391.0,391.0,12,16,True,682,True,False,peer40,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,207,0,36.0,144.0,303.0,439.0,766.0,0.0,0.0,2.0,4.0,7.0,1.0,4.791443625458927,0,0,,,,16,20,True,541,True,False,peer5,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1996,1996,2000,0.998,0.0,0,239,0,34.0,162.0,323.0,598.0,2511.0,0.0,0.0,2.0,4.0,7.0,1.0,4.904111892030728,0,0,,,,10,14,True,504,True,False,peer6,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1996,1996,2000,0.998,0.0,0,396,0,51.0,322.0,538.0,766.0,2834.0,0.0,2.0,4.0,6.0,8.0,1.0,4.822788703513841,0,0,,,,15,19,True,489,True,False,peer7,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,211,0,34.0,157.0,307.0,475.0,752.0,0.0,0.0,2.0,4.0,6.0,1.0,4.5242268739231335,0,0,,,,19,23,True,548,True,False,peer8,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1990,1990,2000,0.995,0.0,0,282,0,84.0,297.0,487.0,725.0,2175.0,1.0,2.0,4.0,5.0,8.0,1.0,3.779278202116536,0,0,,,,13,17,True,1709,True,False,peer9,UC3_P40,run-20251204-094352_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,216,0,0.0,136.0,244.0,498.0,9706.0,0.0,1.0,3.0,4.0,11.0,1.0,3.158313845751707,0,0,,,,59,63,True,749,True,False,peer1,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,339,0,80.0,317.0,530.0,827.0,1197.0,1.0,2.0,4.0,6.0,8.0,1.0,3.8532008675575455,0,0,,,,16,18,True,584,True,False,peer10,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1993,1993,2000,0.9965,0.0,0,322,0,47.0,287.0,486.0,831.0,1866.0,0.0,2.0,4.0,6.0,8.0,1.0,3.975880447667852,0,0,,,,22,25,True,523,True,False,peer11,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,337,0,83.0,287.0,474.0,882.0,4406.0,1.0,2.0,4.0,6.0,9.0,1.0,4.918740763876911,0,0,,,,16,20,True,574,True,False,peer12,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,223,0,35.0,157.0,312.0,632.0,1785.0,0.0,0.0,3.0,5.0,7.0,1.0,4.0278736692623545,0,0,,,,19,22,True,569,True,False,peer13,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,186,0,35.0,142.0,315.0,631.0,4823.0,0.0,0.0,2.0,5.0,9.0,1.0,4.8768593564887075,0,0,,,,14,18,True,2014,True,False,peer14,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,367,0,85.0,322.0,549.0,837.0,3391.0,1.0,2.0,4.0,6.0,9.0,1.0,3.891008940453208,0,0,,,,15,18,True,1614,True,False,peer15,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1989,1989,2000,0.9945,0.0,0,372,0,86.0,333.0,542.0,806.0,1709.0,1.0,2.0,4.0,6.0,8.0,1.0,2.308975436630242,0,0,,,,22,23,True,619,True,False,peer16,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1987,1987,2000,0.9935,0.0,0,330,0,86.0,318.0,527.0,896.0,9758.0,1.0,2.0,4.0,6.0,13.0,1.0,4.901644109194729,0,0,,,,16,20,True,1571,True,False,peer17,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,370,0,81.0,344.0,563.0,849.0,1780.0,1.0,2.0,4.0,6.0,8.0,1.0,4.934134278915691,0,0,,,,13,17,True,573,True,False,peer18,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1991,1991,2000,0.9955,0.0,0,292,0,54.0,281.0,441.0,800.0,5527.0,0.0,2.0,4.0,5.0,13.0,1.0,3.6706803665129404,0,0,,,,36,39,True,1259,True,False,peer19,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1987,1987,2000,0.9935,0.0,0,242,0,33.0,159.0,328.0,621.0,9758.0,0.0,0.0,3.0,5.0,12.0,1.0,3.347005993667069,799,1,799.0,799.0,799.0,11,14,True,2590,True,False,peer2,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1997,1997,2000,0.9985,0.0,0,372,0,44.0,324.0,553.0,852.0,1322.0,0.0,2.0,4.0,5.0,7.0,1.0,4.091869911125189,0,0,,,,16,19,True,511,True,False,peer20,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
1954,1954,2000,0.977,0.0,0,357,0,50.0,301.0,548.0,891.0,10835.0,1.0,1.0,4.0,6.0,14.0,1.0,3.2204622510863854,162,1,162.0,162.0,162.0,11,14,True,5652,True,False,peer21,UC3_P40,run-20251204-094748_uc9_p40_m2000_r10_s256_DIRECT,True
