uc,total_runs,mean_delivery_rate,std_delivery_rate,min_rate,max_rate
UC1_P40,10,0.9909047586351534,0.012618941850005063,0.9723684210526317,0.9992631578947369
UC1_P50,9,0.9898122066330901,0.011093503503082275,0.9776354166666668,0.99959375
UC2_P40,7,0.999444642857143,0.0009903665446980088,0.9975625000000001,1.0
UC2_P50,10,0.993689,0.013223845843357738,0.96098,1.0
