uc,total_runs,mean_delivery_rate,std_delivery_rate,min_rate,max_rate
UC1_P10,10,0.9897400000000001,0.031549245456728284,0.8999499999999999,1.0
UC1_P20,9,0.9995833333333333,7.60345316287297e-05,0.9995,0.9997250000000001
UC1_P30,7,0.9948261904761905,0.012593711162582759,0.9662666666666666,0.9996666666666667
UC1_P40,5,0.9946025000000001,0.01115394899239724,0.9746500000000001,0.9996750000000001
UC1_P50,5,0.9954880000000002,0.008932134123489187,0.9795100000000001,0.99952
