uc,run,avg_connected_peers
UC2_P10,run-20251203-203530_uc8_p10_m2000_r10_s256_RELAY,3.5309269875003677
UC2_P10,run-20251203-204035_uc8_p10_m2000_r10_s256_RELAY,3.4528624118187823
UC2_P10,run-20251203-204445_uc8_p10_m2000_r10_s256_RELAY,3.0759742566590287
UC2_P10,run-20251203-204855_uc8_p10_m2000_r10_s256_RELAY,3.1981679072250855
UC2_P10,run-20251203-205306_uc8_p10_m2000_r10_s256_RELAY,3.776731939242995
UC2_P10,run-20251203-205717_uc8_p10_m2000_r10_s256_RELAY,3.459882453162815
UC2_P10,run-20251203-210127_uc8_p10_m2000_r10_s256_RELAY,3.1146872607023335
UC2_P10,run-20251203-210537_uc8_p10_m2000_r10_s256_RELAY,3.46483390065467
UC2_P10,run-20251203-210949_uc8_p10_m2000_r10_s256_RELAY,3.192517380594102
UC2_P10,run-20251203-211408_uc8_p10_m2000_r10_s256_RELAY,3.6511090012561267
UC2_P20,run-20251203-210919_uc8_p20_m2000_r10_s256_RELAY,3.6611435066958995
UC2_P20,run-20251203-211307_uc8_p20_m2000_r10_s256_RELAY,3.7940667231714817
UC2_P20,run-20251203-211656_uc8_p20_m2000_r10_s256_RELAY,3.4011688900736354
UC2_P20,run-20251203-212044_uc8_p20_m2000_r10_s256_RELAY,3.4753189359265
UC2_P20,run-20251203-212432_uc8_p20_m2000_r10_s256_RELAY,3.740032197435845
UC2_P20,run-20251203-212822_uc8_p20_m2000_r10_s256_RELAY,4.173040499315416
UC2_P20,run-20251203-213210_uc8_p20_m2000_r10_s256_RELAY,3.5989855666290174
UC2_P20,run-20251203-213558_uc8_p20_m2000_r10_s256_RELAY,3.4579309311085806
UC2_P20,run-20251203-213641_uc8_p20_m2000_r10_s256_RELAY,3.5153352680694723
UC2_P20,run-20251203-214031_uc8_p20_m2000_r10_s256_RELAY,3.341098091511217
UC2_P30,run-20251203-214423_uc8_p30_m2000_r10_s256_RELAY,3.0591048035710835
UC2_P30,run-20251203-214813_uc8_p30_m2000_r10_s256_RELAY,3.4423542849680677
UC2_P30,run-20251203-215203_uc8_p30_m2000_r10_s256_RELAY,3.303879443012376
UC2_P30,run-20251203-215553_uc8_p30_m2000_r10_s256_RELAY,3.173610711492302
UC2_P30,run-20251203-215638_uc8_p30_m2000_r10_s256_RELAY,3.222848868871055
UC2_P30,run-20251203-220027_uc8_p30_m2000_r10_s256_RELAY,3.3755572633009248
UC2_P30,run-20251203-220417_uc8_p30_m2000_r10_s256_RELAY,3.187813430565843
UC2_P30,run-20251203-220807_uc8_p30_m2000_r10_s256_RELAY,3.5172637222323124
UC2_P30,run-20251203-221157_uc8_p30_m2000_r10_s256_RELAY,3.749746700752836
UC2_P30,run-20251203-221546_uc8_p30_m2000_r10_s256_RELAY,3.429805744811983
UC2_P40,run-20251203-221941_uc8_p40_m2000_r10_s256_RELAY,3.1943938800991383
UC2_P40,run-20251203-222028_uc8_p40_m2000_r10_s256_RELAY,3.3169426187477336
UC2_P40,run-20251203-222419_uc8_p40_m2000_r10_s256_RELAY,3.619444165980068
UC2_P40,run-20251203-222811_uc8_p40_m2000_r10_s256_RELAY,3.003284125520403
UC2_P40,run-20251203-222858_uc8_p40_m2000_r10_s256_RELAY,3.391773140613158
UC2_P40,run-20251203-222944_uc8_p40_m2000_r10_s256_RELAY,3.1225199749792436
UC2_P40,run-20251203-223336_uc8_p40_m2000_r10_s256_RELAY,2.9755773712117577
UC2_P40,run-20251203-223728_uc8_p40_m2000_r10_s256_RELAY,2.8326342021503206
UC2_P40,run-20251203-224119_uc8_p40_m2000_r10_s256_RELAY,3.134467331069852
UC2_P40,run-20251203-224511_uc8_p40_m2000_r10_s256_RELAY,3.1252920024403763
UC2_P50,run-20251204-000810_uc8_p50_m2000_r10_s256_RELAY,3.171413622213541
UC2_P50,run-20251204-001221_uc8_p50_m2000_r10_s256_RELAY,3.221317862924696
UC2_P50,run-20251204-001632_uc8_p50_m2000_r10_s256_RELAY,2.8409049365843457
UC2_P50,run-20251204-002048_uc8_p50_m2000_r10_s256_RELAY,3.0312431122527452
UC2_P50,run-20251204-002502_uc8_p50_m2000_r10_s256_RELAY,2.951803464709913
UC2_P50,run-20251204-002913_uc8_p50_m2000_r10_s256_RELAY,3.0149795958397094
UC2_P50,run-20251204-003334_uc8_p50_m2000_r10_s256_RELAY,3.2819235076909967
UC2_P50,run-20251204-003749_uc8_p50_m2000_r10_s256_RELAY,3.075586297779858
UC2_P50,run-20251204-004202_uc8_p50_m2000_r10_s256_RELAY,2.956760207801901
UC2_P50,run-20251204-004611_uc8_p50_m2000_r10_s256_RELAY,3.142693927941997
