uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,join_wait_ms,sender_joined,joined,saw_test,convergence_time_s,delivery_rate_joined_only,reconnect_samples_joined_only
UC1_P50,run-20251202-111206_uc7_p50_m2000_r10_s256_DIRECT,0.91926,0.0,1838.52,1838.52,1880.0,0.0,0.0,0.46808510638297873,1.4893617021276595,1.9787234042553192,2.4468085106382977,6.595744680851064,1.3617021276595744,2.5319148936170213,2.9148936170212765,3.574468085106383,3.723404255319149,,1.0,1755.2222222222222,1265.8444444444444,4856.8,4856.8,14.84,14.52,1.92,5217.98,1.0,0.96,0.94,,0.9575625,2.0
UC1_P50,run-20251202-111555_uc7_p50_m2000_r10_s256_DIRECT,0.91954,0.0,1839.08,1839.08,1840.0,0.0,0.0,0.17391304347826086,1.2608695652173914,1.826086956521739,2.1956521739130435,3.5869565217391304,2.0,2.260869565217391,2.4782608695652173,2.4782608695652173,2.5217391304347827,,1.0,1171.7307692307693,2228.0,2228.0,2228.0,5.7,5.42,0.56,6111.06,1.0,0.92,0.92,,0.9995,0.6086956521739131
UC1_P50,run-20251202-111939_uc7_p50_m2000_r10_s256_DIRECT,0.9583800000000001,0.0,1916.76,1916.76,1920.0,0.0,0.0,0.0625,1.2083333333333333,1.75,2.1875,35.708333333333336,1.5208333333333333,2.5416666666666665,2.625,3.8333333333333335,6.166666666666667,,1.0,7033.521739130435,7495.173913043478,10026.326086956522,10026.326086956522,14.62,14.32,2.1,1807.9,1.0,0.96,0.96,,0.9983125,2.1875
UC1_P50,run-20251202-112319_uc7_p50_m2000_r10_s256_DIRECT,0.95896,0.0,1917.92,1917.92,1920.0,0.0,0.0,0.20833333333333334,1.25,1.8125,2.2083333333333335,6.020833333333333,1.5208333333333333,2.7708333333333335,2.7708333333333335,3.2708333333333335,3.8125,,1.0,95.80434782608695,112.19565217391305,116.04347826086956,116.04347826086956,13.8,13.52,1.64,2380.52,1.0,0.96,0.96,,0.9989166666666667,1.7083333333333333
UC1_P50,run-20251202-112700_uc7_p50_m2000_r10_s256_DIRECT,0.91959,0.0,1839.18,1839.18,1880.0,0.0,0.0,0.48936170212765956,1.446808510638298,2.0,2.3191489361702127,25.574468085106382,1.6808510638297873,3.1702127659574466,3.297872340425532,3.5106382978723403,3.893617021276596,202376.0,1.0,2871.3488372093025,3987.9767441860463,6573.069767441861,6573.069767441861,9.78,9.56,1.56,3563.36,1.0,0.94,0.94,202.376,0.9782872340425532,1.6595744680851063
UC1_P50,run-20251202-113042_uc7_p50_m2000_r10_s256_DIRECT,0.91899,0.0,1837.98,1837.98,1880.0,0.0,0.0,0.23404255319148937,1.148936170212766,1.7234042553191489,2.2127659574468086,15.446808510638299,1.3404255319148937,2.6595744680851063,2.6595744680851063,3.4893617021276597,4.25531914893617,202242.5,1.0,41.19565217391305,52.23913043478261,62.47826086956522,62.47826086956522,14.44,14.02,1.88,4488.88,1.0,0.96,0.94,202.2425,0.95728125,1.9583333333333333
UC1_P50,run-20251202-113424_uc7_p50_m2000_r10_s256_DIRECT,0.89991,0.0,1799.82,1799.82,1840.0,0.0,0.0,1.108695652173913,2.108695652173913,2.5217391304347827,3.108695652173913,29.217391304347824,3.1956521739130435,3.891304347826087,3.891304347826087,3.891304347826087,5.3478260869565215,202309.11428571428,1.0,860.4545454545455,1688.5757575757575,1688.5757575757575,1688.5757575757575,4.92,4.78,0.76,7441.12,1.0,0.92,0.92,202.3091142857143,0.9781630434782609,0.8260869565217391
UC1_P50,run-20251202-113811_uc7_p50_m2000_r10_s256_DIRECT,0.9787,0.0,1957.4,1957.4,1960.0,0.0,0.0,0.16326530612244897,1.163265306122449,1.7346938775510203,2.2653061224489797,50.204081632653065,1.5918367346938775,3.7551020408163267,3.7551020408163267,4.959183673469388,6.081632653061225,202233.92682926828,1.0,146.91836734693877,122.34693877551021,378.59183673469386,378.59183673469386,18.46,17.78,2.74,2632.02,1.0,0.98,0.98,202.23392682926828,0.9986734693877551,2.795918367346939
UC1_P50,run-20251202-114152_uc7_p50_m2000_r10_s256_DIRECT,0.9386500000000001,0.0,1877.3,1877.3,1880.0,0.0,0.0,0.1276595744680851,1.297872340425532,1.8085106382978724,2.25531914893617,68.70212765957447,1.5957446808510638,3.4680851063829787,4.0212765957446805,4.361702127659575,4.617021276595745,,1.0,51.35,61.625,96.625,96.625,15.06,14.8,1.32,1759.16,1.0,0.96,0.94,,0.9777604166666668,1.375
UC1_P50,run-20251202-114532_uc7_p50_m2000_r10_s256_DIRECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,30001.3,0.0,0.0,0.0,,,
UC1_P50,run-20251203-074037_uc7_p50_m2000_r10_s256_DIRECT,0.9769800000000001,0.0,1953.96,1953.96,1960.0,0.0,0.46,0.9795918367346939,3.63265306122449,6.1020408163265305,13.204081632653061,478.42857142857144,1.0204081632653061,3.020408163265306,3.163265306122449,4.26530612244898,9.244897959183673,220589.6,1.0,251.6734693877551,93.36734693877551,175.12244897959184,1318.6938775510205,16.6,15.74,4.4,1228.46,1.0,0.98,0.98,220.58960000000002,0.9969183673469388,4.489795918367347
UC1_P50,run-20251203-074522_uc7_p50_m2000_r10_s256_DIRECT,0.91919,0.0,1838.38,1838.38,1880.0,0.0,0.52,4.085106382978723,6.617021276595745,8.404255319148936,12.319148936170214,199.27659574468086,1.5106382978723405,3.021276595744681,3.0425531914893615,3.702127659574468,6.9361702127659575,220188.12121212122,1.0,4586.204545454545,3914.9545454545455,12645.363636363636,12645.363636363636,10.3,9.62,1.86,4127.52,1.0,0.94,0.94,220.18812121212122,0.9778617021276595,1.9787234042553192
UC1_P50,run-20251203-074937_uc7_p50_m2000_r10_s256_DIRECT,0.95878,0.0,1917.56,1917.56,1920.0,0.0,0.4,1.0208333333333333,3.5625,5.875,11.3125,154.45833333333334,1.1666666666666667,2.4166666666666665,2.4166666666666665,3.4166666666666665,9.020833333333334,219432.95,1.0,115.83333333333333,65.08333333333333,269.875,269.875,15.54,14.84,2.64,2897.38,1.0,0.96,0.96,219.43295,0.9987291666666667,2.75
