uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,join_wait_ms,sender_joined,joined,saw_test,convergence_time_s,delivery_rate_joined_only,reconnect_samples_joined_only
UC4_P10,run-20251201-170805_uc4_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,240.2,38.0,188.4,414.8,664.8,1007.4,0.4,1.0,1.9,3.3,4.6,202572.9,1.0,7939.1,15194.4,15346.9,15346.9,4.2,3.8,2.3,1349.4,1.0,1.0,1.0,202.5729,1.0,2.3
UC4_P10,run-20251201-171153_uc4_p10_m2000_r10_s256_RELAY,0.69955,0.0,1399.1,1399.1,1400.0,0.0,95.3,30.0,106.42857142857143,313.57142857142856,554.7142857142857,1079.857142857143,0.2857142857142857,0.8571428571428571,1.5714285714285714,2.2857142857142856,3.142857142857143,202593.5,1.0,13562.57142857143,25101.571428571428,25104.571428571428,25104.571428571428,1.6,1.4,1.2,9747.2,1.0,0.7,0.7,202.5935,0.9993571428571428,1.7142857142857142
UC4_P10,run-20251201-171541_uc4_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,230.1,35.8,194.7,435.3,717.6,1084.0,0.5,1.1,2.1,3.2,4.7,202457.4,1.0,4429.222222222223,4682.888888888889,9086.444444444445,9086.444444444445,3.5,3.4,2.1,962.5,1.0,1.0,1.0,202.4574,1.0,2.1
UC4_P10,run-20251201-171929_uc4_p10_m2000_r10_s256_RELAY,0.9996,0.0,1999.2,1999.2,2000.0,0.0,192.9,40.5,137.9,339.8,552.1,1159.5,0.3,0.9,1.6,2.8,4.4,202737.25,1.0,1272.3,1443.9,2660.9,2660.9,4.2,3.7,2.9,1641.6,1.0,1.0,1.0,202.73725,0.9996,2.9
UC4_P10,run-20251201-172318_uc4_p10_m2000_r10_s256_RELAY,0.6966,0.0,1393.2,1393.2,1400.0,0.0,106.1,28.571428571428573,89.14285714285714,255.57142857142858,491.85714285714283,1235.5714285714287,0.14285714285714285,0.7142857142857143,1.0,1.8571428571428572,2.7142857142857144,202585.0,1.0,6453.5,6456.0,6473.833333333333,6473.833333333333,1.3,1.1,1.0,10848.7,1.0,0.7,0.7,202.585,0.9951428571428572,1.4285714285714286
UC4_P10,run-20251201-172706_uc4_p10_m2000_r10_s256_RELAY,0.4,0.0,800.0,800.0,800.0,0.0,58.8,25.75,73.5,207.75,319.5,557.5,0.0,0.75,0.75,1.5,2.0,202607.5,1.0,,,,,0.0,0.0,0.0,19027.3,1.0,0.4,0.4,202.6075,1.0,0.0
UC4_P50,run-20251201-221723_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,5.04,4.82,0.0,11651.1,0.0,0.64,0.0,,0.0,0.0
UC4_P50,run-20251201-221813_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,5.4,5.06,0.0,8729.46,0.0,0.74,0.0,,0.0,0.0
UC4_P50,run-20251201-221902_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.18,3.92,0.0,11127.6,0.0,0.66,0.0,,0.0,0.0
UC4_P50,run-20251201-221952_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.84,4.7,0.0,11665.74,0.0,0.64,0.0,,0.0,0.0
UC4_P50,run-20251201-222041_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.88,3.66,0.0,11873.06,0.0,0.64,0.0,,0.0,0.0
UC4_P50,run-20251201-222130_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.56,4.32,0.0,10597.62,0.0,0.7,0.0,,0.0,0.0
UC4_P50,run-20251201-222219_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.66,4.4,0.0,11561.2,0.0,0.66,0.0,,0.0,0.0
UC4_P50,run-20251201-222309_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.64,3.46,0.0,13067.92,0.0,0.6,0.0,,0.0,0.0
UC4_P50,run-20251201-222358_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,5.62,5.32,0.0,7516.64,0.0,0.8,0.0,,0.0,0.0
UC4_P50,run-20251201-222447_uc4_p50_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.46,4.22,0.0,10681.0,0.0,0.68,0.0,,0.0,0.0
