uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,churn_pct,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,join_wait_ms,sender_joined,joined,saw_test,delivery_rate_joined_only
UC5_P40_C10,run-20251216-105509_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9494250000000001,0.0,1898.85,1898.85,1950.0,0.0,1.65,10.0,0.3076923076923077,1.358974358974359,2.1025641025641026,837.8205128205128,1094.923076923077,1.1282051282051282,2.5641025641025643,3.358974358974359,3.9743589743589745,5.538461538461538,1.0,4.1599775175834335,0.225,0.15,1.5,1.5,1.5,15.475,18.525,5763.1,1.0,0.975,0.975,0.9737692307692308
UC5_P40_C10,run-20251216-105914_uc5_p40_c10_m2000_r10_s256_DIRECT,0.8995625,0.0,1799.125,1799.125,1850.0,0.0,1.65,10.0,0.6216216216216216,1.6216216216216217,2.27027027027027,882.7297297297297,1125.5405405405406,1.4864864864864864,1.837837837837838,1.9189189189189189,1.9189189189189189,2.027027027027027,1.0,3.9470384306724036,2.525,0.4,6.3125,6.3125,6.3125,9.625,12.9,12236.6,1.0,0.95,0.925,0.9469078947368421
UC5_P40_C10,run-20251216-110321_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9242750000000001,0.0,1848.55,1848.55,1900.0,0.0,4.95,10.0,0.21052631578947367,1.2105263157894737,1.8157894736842106,860.8684210526316,1082.6842105263158,1.1842105263157894,2.1578947368421053,2.289473684210526,2.3421052631578947,2.9473684210526314,1.0,3.978537043066631,0.65,0.2,3.25,3.25,3.25,14.475,17.675,10887.925,1.0,0.975,0.95,0.9479743589743591
UC5_P40_C10,run-20251216-110732_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9488875,0.0,1897.775,1897.775,1900.0,0.0,6.6,10.0,0.05263157894736842,1.105263157894737,1.7105263157894737,861.3157894736842,1083.578947368421,1.5263157894736843,2.3421052631578947,2.3947368421052633,3.0,3.0,1.0,3.819944479919669,0.575,0.225,2.625,2.625,2.625,11.075,14.15,11016.275,1.0,0.95,0.95,0.9988289473684211
UC5_P40_C10,run-20251216-111138_uc5_p40_c10_m2000_r10_s256_DIRECT,0.973625,0.0,1947.25,1947.25,1950.0,0.0,1.65,10.0,0.07692307692307693,1.1794871794871795,1.8717948717948718,835.1794871794872,1072.5897435897436,1.2564102564102564,3.5128205128205128,4.0256410256410255,4.487179487179487,4.897435897435898,1.0,3.972447016329934,0.825,0.15,5.5,5.5,5.5,14.875,18.0,6546.075,1.0,0.975,0.975,0.9985897435897436
UC5_P40_C10,run-20251216-111544_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9741500000000001,0.0,1948.3,1948.3,1950.0,0.0,6.675,10.0,0.0,0.9487179487179487,1.6923076923076923,841.2564102564103,1088.7692307692307,0.9743589743589743,2.0256410256410255,2.41025641025641,4.0,6.333333333333333,1.0,3.8303700814573416,1.075,0.175,5.75,10.0,10.0,19.425,22.6,713.725,1.0,1.0,0.975,0.9741500000000001
UC5_P40_C10,run-20251216-111949_uc5_p40_c10_m2000_r10_s256_DIRECT,0.925,0.0,1850.0,1850.0,1850.0,0.0,4.9,10.0,0.02702702702702703,1.1081081081081081,1.7297297297297298,882.1081081081081,1113.2972972972973,1.864864864864865,2.5135135135135136,2.5135135135135136,4.135135135135135,5.45945945945946,1.0,4.21775054338482,0.325,0.2,1.8571428571428572,1.8571428571428572,1.8571428571428572,10.0,13.4,11757.75,1.0,0.95,0.925,0.9736842105263158
UC5_P40_C10,run-20251216-112355_uc5_p40_c10_m2000_r10_s256_DIRECT,0.9249750000000001,0.0,1849.95,1849.95,1850.0,0.0,1.65,10.0,0.2702702702702703,1.3513513513513513,1.945945945945946,883.4054054054054,1159.027027027027,2.7837837837837838,3.4864864864864864,4.216216216216216,4.243243243243243,5.54054054054054,1.0,4.26332719194912,1.575,0.125,13.0,29.5,29.5,6.45,9.8,20279.95,1.0,0.925,0.925,0.999972972972973
UC5_P40_C10,run-20251216-112805_uc5_p40_c10_m2000_r10_s256_DIRECT,0.973075,0.0,1946.15,1946.15,1950.0,0.0,3.275,10.0,0.0,1.0,1.6923076923076923,837.0512820512821,1056.3333333333333,1.2820512820512822,1.8461538461538463,1.8461538461538463,3.0256410256410255,3.2051282051282053,1.0,3.891309653152154,0.175,0.1,2.3333333333333335,2.3333333333333335,2.3333333333333335,16.0,18.95,7366.475,1.0,0.975,0.975,0.9980256410256411
UC5_P40_C20,run-20251216-113224_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9235125,0.0,1847.025,1847.025,1850.0,0.0,5.9,20.0,0.0,1.054054054054054,1.5675675675675675,1782.3513513513512,2237.6486486486488,1.4324324324324325,2.108108108108108,2.2432432432432434,2.810810810810811,2.810810810810811,1.0,4.220254149114588,0.55,0.125,4.4,4.4,4.4,10.5,13.925,11099.35,1.0,0.95,0.925,0.9721184210526316
UC5_P40_C20,run-20251216-113630_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9243750000000001,0.0,1848.75,1848.75,1850.0,0.0,7.275,20.0,0.0,1.0,1.7567567567567568,1793.972972972973,2276.108108108108,1.162162162162162,2.027027027027027,2.5135135135135136,2.6486486486486487,3.189189189189189,1.0,4.35353850826382,0.025,0.025,1.0,1.0,1.0,10.35,13.725,12258.75,1.0,0.95,0.925,0.9730263157894737
UC5_P40_C20,run-20251216-114729_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9733875000000001,0.0,1946.775,1946.775,1950.0,0.0,7.575,20.0,0.07692307692307693,1.5384615384615385,2.076923076923077,1745.2820512820513,2214.230769230769,1.0769230769230769,2.358974358974359,3.1794871794871793,3.41025641025641,5.102564102564102,1.0,3.837816835769329,0.125,0.075,1.6666666666666667,1.6666666666666667,1.6666666666666667,15.2,17.9,5924.725,1.0,0.975,0.975,0.998346153846154
UC5_P40_C20,run-20251216-122244_uc5_p40_c20_m2000_r10_s256_DIRECT,0.8995625,0.0,1799.125,1799.125,1800.0,0.0,9.475,20.0,0.5,1.6944444444444444,2.1944444444444446,1903.0,2364.972222222222,2.2222222222222223,2.3333333333333335,2.5833333333333335,2.7777777777777777,2.7777777777777777,1.0,4.2571917512498985,0.575,0.075,7.666666666666667,7.666666666666667,7.666666666666667,5.675,8.975,21664.325,1.0,0.925,0.9,0.9725
UC5_P40_C20,run-20251216-122701_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9495125,0.0,1899.025,1899.025,1900.0,0.0,4.2,20.0,0.42105263157894735,1.5526315789473684,2.263157894736842,1800.6842105263158,2247.0,1.894736842105263,2.736842105263158,2.9473684210526314,3.1052631578947367,4.894736842105263,1.0,3.9332127148942,0.925,0.2,5.285714285714286,5.285714285714286,5.285714285714286,10.775,13.975,12933.625,1.0,0.95,0.95,0.9994868421052632
UC5_P40_C20,run-20251216-123115_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9734250000000001,0.0,1946.85,1946.85,1950.0,0.0,7.65,20.0,0.1282051282051282,1.5384615384615385,2.128205128205128,1748.5384615384614,2202.8205128205127,1.1538461538461537,2.230769230769231,2.7948717948717947,3.5384615384615383,4.487179487179487,1.0,4.018707136244024,0.95,0.1,9.5,9.5,9.5,14.775,18.1,6568.1,1.0,0.975,0.975,0.9983846153846155
UC5_P40_C20,run-20251216-123527_uc5_p40_c20_m2000_r10_s256_DIRECT,0.89955,0.0,1799.1,1799.1,1800.0,0.0,6.225,20.0,0.3888888888888889,1.8611111111111112,2.3055555555555554,1906.5555555555557,2390.9166666666665,1.6666666666666667,2.6944444444444446,2.8055555555555554,3.111111111111111,3.2222222222222223,1.0,4.0270762518190315,0.575,0.05,11.5,11.5,11.5,5.5,8.575,18873.15,1.0,0.925,0.9,0.9724864864864865
UC5_P40_C20,run-20251216-123941_uc5_p40_c20_m2000_r10_s256_DIRECT,0.9489375000000001,0.0,1897.875,1897.875,1900.0,0.0,12.125,20.0,0.13157894736842105,1.6842105263157894,2.1578947368421053,2012.2105263157894,2515.2105263157896,1.105263157894737,1.894736842105263,2.1578947368421053,2.9473684210526314,6.7368421052631575,1.0,4.2478005481823695,0.675,0.05,13.5,13.5,13.5,9.85,13.125,11024.825,1.0,0.95,0.95,0.9988815789473685
