received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined,churn_pct
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.999845440494591,0,0,,,,3,7,True,459,True,False,peer7,UC5_P10_C10,run-20251216-211138_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9999313092457753,2,1,2.0,2.0,2.0,4,7,True,451,True,False,peer8,UC5_P10_C10,run-20251216-211138_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.999832567005397,0,0,,,,1,5,True,454,True,False,peer9,UC5_P10_C10,run-20251216-211138_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.5113835526994053,0,0,,,,9,13,True,6250,True,False,peer1,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9999140760598717,0,0,,,,3,5,True,5980,True,False,peer10,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9998152865421215,0,0,,,,2,6,True,5982,True,False,peer2,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9998668293353496,0,0,,,,0,4,True,5981,True,False,peer3,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.999789476397726,0,0,,,,4,8,True,5978,True,False,peer4,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9999140867637775,4,1,4.0,4.0,4.0,4,7,True,5978,True,False,peer5,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.999982816836064,0,0,,,,6,8,True,5976,True,False,peer6,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,1.0,8103.0,10130.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9999140712607035,0,0,,,,4,6,True,5982,True,False,peer7,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9998625370505607,0,0,,,,3,6,True,5982,True,False,peer8,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.511170496141882,0,0,,,,4,7,True,5976,True,False,peer9,UC5_P10_C10,run-20251216-211539_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.000030081003846,0,0,,,,11,14,True,711,True,False,peer1,UC5_P10_C10,run-20251216-211945_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.999944144399617,0,0,,,,3,6,True,441,True,False,peer10,UC5_P10_C10,run-20251216-211945_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,89.0,0.0,0.0,1.0,1.0,1.0,1.0,2.999948441427313,0,0,,,,2,5,True,443,True,False,peer2,UC5_P10_C10,run-20251216-211945_uc5_p10_c10_m2000_r10_s256_DIRECT,True,10
