uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,join_wait_ms,sender_joined,joined,saw_test,convergence_time_s,delivery_rate_joined_only,reconnect_samples_joined_only
UC10_P10,run-20251203-002110_uc10_p10_m2000_r10_s256_RELAY,0.898,0.0,1796.0,1796.0,1800.0,0.0,171.5,35.44444444444444,162.22222222222223,428.55555555555554,713.2222222222222,1041.0,0.3333333333333333,0.8888888888888888,1.6666666666666667,2.5555555555555554,3.4444444444444446,202653.75,1.0,9810.57142857143,13707.285714285714,21106.428571428572,21106.428571428572,2.1,2.0,1.6,5678.5,1.0,0.9,0.9,202.65375,0.9977777777777779,1.7777777777777777
UC10_P10,run-20251203-002457_uc10_p10_m2000_r10_s256_RELAY,0.5997,0.0,1199.4,1199.4,1200.0,0.0,104.0,27.333333333333332,86.5,240.5,369.6666666666667,518.5,0.16666666666666666,0.6666666666666666,0.8333333333333334,1.6666666666666667,2.6666666666666665,202540.2,1.0,13788.0,13788.0,13788.0,13788.0,0.4,0.4,0.4,13998.8,1.0,0.6,0.6,202.5402,0.9994999999999999,0.6666666666666666
UC10_P10,run-20251203-002844_uc10_p10_m2000_r10_s256_RELAY,0.8994500000000001,0.0,1798.9,1798.9,1800.0,0.0,174.3,37.55555555555556,165.22222222222223,396.1111111111111,791.5555555555555,4760.666666666667,0.5555555555555556,1.1111111111111112,1.8888888888888888,3.0,3.888888888888889,202549.375,1.0,12991.444444444445,1755.7777777777778,36073.555555555555,36073.555555555555,3.5,3.3,2.4,4036.9,1.0,0.9,0.9,202.549375,0.9993888888888889,2.6666666666666665
UC10_P10,run-20251203-003230_uc10_p10_m2000_r10_s256_RELAY,0.9910499999999999,0.0,1982.1,1982.1,2000.0,0.0,170.9,39.0,177.9,406.4,771.0,2618.9,0.3,0.8,1.9,3.4,4.9,202414.25,1.0,508.1111111111111,773.6666666666666,936.7777777777778,936.7777777777778,3.0,2.4,2.1,5596.5,1.0,1.0,1.0,202.41425,0.9910499999999999,2.1
UC10_P10,run-20251203-003617_uc10_p10_m2000_r10_s256_RELAY,0.6994,0.0,1398.8,1398.8,1400.0,0.0,108.5,29.428571428571427,96.71428571428571,262.42857142857144,489.0,879.2857142857143,0.14285714285714285,0.5714285714285714,1.4285714285714286,2.142857142857143,3.0,202305.2,1.0,956.1428571428571,924.0,1820.2857142857142,1820.2857142857142,1.2,1.2,1.2,11096.4,1.0,0.7,0.7,202.3052,0.9991428571428571,1.7142857142857142
UC10_P10,run-20251203-004004_uc10_p10_m2000_r10_s256_RELAY,0.7973,0.0,1594.6,1594.6,1600.0,0.0,157.0,38.5,177.5,412.0,696.0,2489.5,0.25,0.875,1.625,3.25,4.375,202577.42857142858,1.0,11532.714285714286,11465.714285714286,33650.142857142855,33650.142857142855,1.9,1.8,1.7,7794.9,1.0,0.8,0.8,202.57742857142858,0.996625,2.125
UC10_P10,run-20251203-004350_uc10_p10_m2000_r10_s256_RELAY,0.69955,0.0,1399.1,1399.1,1400.0,0.0,119.3,29.428571428571427,101.0,286.0,528.2857142857143,953.8571428571429,0.14285714285714285,0.7142857142857143,1.4285714285714286,1.8571428571428572,3.2857142857142856,202495.4,1.0,662.1428571428571,844.2857142857143,1262.142857142857,1262.142857142857,1.6,1.6,1.5,11010.1,1.0,0.7,0.7,202.4954,0.9993571428571428,2.142857142857143
UC10_P10,run-20251203-004737_uc10_p10_m2000_r10_s256_RELAY,0.9953,0.0,1990.6,1990.6,2000.0,0.0,228.9,42.0,196.2,425.9,760.8,1271.9,0.4,0.7,2.1,3.6,5.0,202572.875,1.0,8784.444444444445,8805.222222222223,18139.777777777777,18139.777777777777,3.0,2.8,2.1,2216.3,1.0,1.0,1.0,202.572875,0.9953,2.1
UC10_P10,run-20251203-005124_uc10_p10_m2000_r10_s256_RELAY,0.69375,0.0,1387.5,1387.5,1400.0,0.0,99.7,31.142857142857142,89.28571428571429,256.7142857142857,433.85714285714283,820.5714285714286,0.2857142857142857,0.7142857142857143,1.0,1.7142857142857142,2.7142857142857144,202515.4,1.0,15319.0,15320.25,15320.25,15320.25,0.5,0.5,0.5,12226.7,1.0,0.7,0.7,202.5154,0.9910714285714286,0.7142857142857143
UC10_P10,run-20251203-005512_uc10_p10_m2000_r10_s256_RELAY,0.6889,0.0,1377.8,1377.8,1400.0,0.0,157.3,31.428571428571427,168.14285714285714,355.0,753.7142857142857,1270.142857142857,0.14285714285714285,0.7142857142857143,1.8571428571428572,2.857142857142857,3.857142857142857,202523.25,1.0,893.5,893.5,893.5,893.5,0.3,0.3,0.2,13604.0,1.0,0.7,0.7,202.52325,0.9841428571428571,0.2857142857142857
