received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined,churn_pct
2000,2000,2000,1.0,0.0,0,122,0,0.0,1.0,2.0,9759.0,11698.0,0.0,6.0,6.0,7.0,9.0,1.0,2.067590375970928,0,0,,,,20,22,True,343,True,False,peer41,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,69,0,0.0,1.0,2.0,8504.0,10499.0,1.0,4.0,6.0,6.0,8.0,1.0,3.9607293550331524,16,2,14.0,14.0,14.0,17,21,True,347,True,False,peer42,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,89.0,1.0,5.0,5.0,5.0,5.0,1.0,3.061907960456064,6,1,6.0,6.0,6.0,24,26,True,376,True,False,peer43,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,69,0,0.0,1.0,1.0,8505.0,10527.0,1.0,4.0,4.0,4.0,4.0,1.0,3.019858253748181,0,0,,,,17,19,True,363,True,False,peer44,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,89.0,2.0,6.0,6.0,6.0,9.0,1.0,4.0292815681140945,0,0,,,,14,17,True,374,True,False,peer45,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,34,0,0.0,1.0,2.0,10663.0,12362.0,1.0,4.0,6.0,8.0,9.0,1.0,4.439212173928021,0,0,,,,17,20,True,385,True,False,peer46,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,73,0,0.0,1.0,2.0,8508.0,10529.0,0.0,4.0,7.0,7.0,9.0,1.0,2.04044022665817,0,0,,,,15,16,True,385,True,False,peer47,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,138.0,1.0,4.0,4.0,6.0,9.0,1.0,3.9716381986574754,0,0,,,,20,23,True,354,True,False,peer48,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,0.0,1.0,1.0,88.0,0.0,0.0,0.0,0.0,4.0,1.0,3.534609257265877,0,0,,,,16,20,True,357,True,False,peer49,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210001,False,True,peer5,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,4.0,1.0,3.504415443503421,0,0,,,,14,17,True,365,True,False,peer50,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1997,1997,2000,0.9985,0.0,0,407,0,35.0,148.0,287.0,10647.0,12388.0,1.0,5.0,7.0,8.0,10.0,1.0,2.9954516424145132,165,1,165.0,165.0,165.0,14,16,True,931,True,False,peer6,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1978,1978,2000,0.989,0.0,0,216,0,36.0,103.0,280.0,428.0,647.0,1.0,4.0,8.0,9.0,9.0,1.0,3.030244622430596,0,0,,,,11,13,True,2451,True,False,peer7,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1988,1988,2000,0.994,0.0,0,251,0,36.0,110.0,295.0,9496.0,11516.0,2.0,6.0,8.0,8.0,9.0,1.0,3.0703060094156744,0,0,,,,12,15,True,1633,True,False,peer8,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1981,1981,2000,0.9905,0.0,0,290,0,34.0,107.0,242.0,338.0,2607.0,0.0,6.0,8.0,8.0,11.0,1.0,4.14187282373679,95,1,95.0,95.0,95.0,15,17,True,2437,True,False,peer9,UC7_P50_C30,run-20251214-233226_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1976,1976,2000,0.988,0.0,0,136,0,0.0,44.0,187.0,260.0,2062.0,1.0,6.0,7.0,10.0,13.0,1.0,3.85234799952966,0,0,,,,63,67,True,5169,True,False,peer1,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,333,0,35.0,131.0,228.0,301.0,384.0,0.0,4.0,7.0,10.0,15.0,1.0,2.8440437933745857,0,0,,,,47,50,True,947,True,False,peer10,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1986,1986,2000,0.993,0.0,0,278,0,36.0,103.0,241.0,335.0,786.0,0.0,4.0,4.0,8.0,9.0,1.0,3.9603057402074358,0,0,,,,12,16,True,3680,True,False,peer11,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1989,1989,2000,0.9945,0.0,0,262,0,34.0,111.0,291.0,9561.0,11460.0,1.0,5.0,8.0,8.0,11.0,1.0,3.2960238379435016,158,1,158.0,158.0,158.0,13,15,True,3393,True,False,peer12,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1996,1996,2000,0.998,0.0,0,322,0,37.0,125.0,236.0,315.0,2062.0,1.0,5.0,7.0,10.0,12.0,1.0,3.9590368913317637,0,0,,,,16,20,True,2308,True,False,peer13,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1968,1968,2000,0.984,0.0,0,376,0,37.0,134.0,300.0,9362.0,11114.0,2.0,6.0,7.0,10.0,15.0,1.0,4.248836103269382,0,0,,,,5,8,True,5369,True,False,peer14,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1961,1961,2000,0.9805,0.0,0,365,0,36.0,115.0,304.0,10991.0,12957.0,1.0,6.0,8.0,10.0,10.0,1.0,4.171211743234904,0,0,,,,7,9,True,6109,True,False,peer15,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1978,1978,2000,0.989,0.0,0,294,0,36.0,125.0,301.0,758.0,1553.0,0.0,4.0,8.0,9.0,12.0,1.0,3.9597096488332086,0,0,,,,9,13,True,4393,True,False,peer16,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1928,1928,2000,0.964,0.0,0,345,0,35.0,132.0,312.0,11312.0,12426.0,2.0,4.0,8.0,8.0,10.0,1.0,3.9435449122012107,1157,1,1157.0,1157.0,1157.0,4,8,True,9333,True,False,peer17,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,275,0,37.0,116.0,293.0,9522.0,11671.0,1.0,6.0,7.0,11.0,11.0,1.0,2.3913899287006672,29,1,29.0,29.0,29.0,16,18,True,1799,True,False,peer18,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1997,1997,2000,0.9985,0.0,0,330,0,36.0,115.0,237.0,314.0,5301.0,0.0,3.0,6.0,10.0,10.0,1.0,3.249528338459153,0,1,0.0,0.0,0.0,15,16,True,2370,True,False,peer19,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1989,1989,2000,0.9945,0.0,0,306,0,32.0,113.0,230.0,307.0,636.0,1.0,4.0,7.0,8.0,12.0,1.0,4.012932110723664,745,1,745.0,745.0,745.0,16,19,True,2339,True,False,peer2,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1988,1988,2000,0.994,0.0,0,294,0,34.0,108.0,237.0,318.0,2115.0,1.0,3.0,8.0,11.0,11.0,1.0,4.938298949226303,0,0,,,,14,18,True,3401,True,False,peer20,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,89.0,1.0,5.0,5.0,5.0,8.0,1.0,1.1462680311849156,0,0,,,,17,18,True,610,True,False,peer21,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,8375.0,10373.0,0.0,7.0,7.0,7.0,10.0,1.0,4.032817867936387,0,0,,,,24,27,True,2188,True,False,peer22,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1971,1971,2000,0.9855,0.0,0,2,0,0.0,1.0,1.0,1.0,499.0,2.0,3.0,3.0,3.0,6.0,1.0,1.3470173187940988,0,0,,,,65,67,True,5609,True,False,peer23,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,69,0,0.0,1.0,1.0,8479.0,10502.0,0.0,3.0,3.0,7.0,7.0,1.0,3.889559538313838,0,0,,,,19,22,True,2155,True,False,peer24,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,89.0,1.0,6.0,6.0,6.0,9.0,1.0,3.925091268307349,0,0,,,,18,22,True,1597,True,False,peer25,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,89.0,1.0,1.0,1.0,4.0,6.0,1.0,3.0157639624282186,0,0,,,,20,23,True,2127,True,False,peer26,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,180.0,1.0,4.0,4.0,4.0,6.0,1.0,3.638773366397162,0,0,,,,15,18,True,2150,True,False,peer27,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,88.0,1.0,3.0,3.0,3.0,5.0,1.0,3.240353195941088,0,0,,,,17,19,True,2124,True,False,peer28,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,88.0,1.0,2.0,2.0,2.0,9.0,1.0,3.129094743352417,0,0,,,,14,17,True,1600,True,False,peer29,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1959,1959,2000,0.9795,0.0,0,217,0,37.0,109.0,291.0,438.0,535.0,1.0,2.0,7.0,9.0,13.0,1.0,4.877114434392903,0,0,,,,11,15,True,6078,True,False,peer3,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,5,0,0.0,1.0,2.0,3.0,556.0,0.0,6.0,10.0,10.0,10.0,1.0,2.085630887392585,492,1,492.0,492.0,492.0,25,26,True,2152,True,False,peer30,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,87.0,1.0,2.0,2.0,3.0,3.0,1.0,4.034133131267033,0,0,,,,17,20,True,2135,True,False,peer31,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,88.0,2.0,2.0,2.0,3.0,4.0,1.0,2.989886008046491,0,0,,,,10,12,True,1759,True,False,peer32,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,88.0,0.0,0.0,0.0,2.0,4.0,1.0,4.045786276172967,0,0,,,,16,19,True,2119,True,False,peer33,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,8473.0,10470.0,0.0,5.0,5.0,5.0,7.0,1.0,3.871501370663504,4,1,4.0,4.0,4.0,15,19,True,1689,True,False,peer34,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,20,0,0.0,1.0,2.0,193.0,357.0,1.0,4.0,4.0,6.0,8.0,1.0,2.573617880069562,2,1,2.0,2.0,2.0,26,28,True,1514,True,False,peer35,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,89.0,1.0,1.0,1.0,3.0,8.0,1.0,4.9890643096091996,0,0,,,,15,19,True,2161,True,False,peer36,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
0,0,0,0.0,0.0,0,0,0,,,,,,,,,,,,,0,0,,,,0,0,False,210027,False,True,peer37,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,133,0,0.0,42.0,187.0,264.0,333.0,1.0,5.0,8.0,10.0,14.0,1.0,2.1161358929870713,0,1,0.0,0.0,0.0,17,18,True,2126,True,False,peer38,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,93,0,0.0,1.0,1.0,11133.0,12426.0,0.0,3.0,3.0,6.0,10.0,1.0,2.980604802948242,0,0,,,,17,19,True,2113,True,False,peer39,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1969,1969,2000,0.9845,0.0,0,292,0,35.0,107.0,236.0,315.0,536.0,1.0,5.0,7.0,8.0,13.0,1.0,3.9557544902081396,0,0,,,,14,17,True,5406,True,False,peer4,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8480.0,10476.0,1.0,3.0,3.0,4.0,10.0,1.0,3.9693299867831358,0,0,,,,19,23,True,2099,True,False,peer40,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,88.0,0.0,3.0,3.0,4.0,4.0,1.0,3.0413638641103495,2,1,2.0,2.0,2.0,13,16,True,868,True,False,peer41,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,2.0,3.0,7.0,7.0,7.0,1.0,3.963528662201023,0,0,,,,13,17,True,2120,True,False,peer42,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1992,1992,2000,0.996,0.0,0,9,0,0.0,1.0,1.0,132.0,446.0,1.0,2.0,2.0,5.0,9.0,1.0,3.0526744010848277,0,0,,,,65,68,True,2501,True,False,peer43,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,69,0,0.0,1.0,1.0,8525.0,10549.0,0.0,4.0,4.0,6.0,6.0,1.0,2.3503303470247388,0,0,,,,20,22,True,575,True,False,peer44,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,8353.0,10351.0,1.0,7.0,7.0,7.0,10.0,1.0,3.076594553869336,4,1,4.0,4.0,4.0,16,19,True,2140,True,False,peer45,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,90.0,1.0,5.0,9.0,9.0,9.0,1.0,3.9601381567924943,2,1,2.0,2.0,2.0,14,18,True,1624,True,False,peer46,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,1.0,88.0,1.0,1.0,1.0,2.0,2.0,1.0,3.8708553962719017,0,0,,,,23,27,True,2128,True,False,peer47,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,1.0,4.0,6.0,6.0,7.0,1.0,2.9684873949579833,2,1,2.0,2.0,2.0,18,20,True,2103,True,False,peer48,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,88.0,1.0,2.0,2.0,3.0,10.0,1.0,4.959216003650499,0,0,,,,14,18,True,2102,True,False,peer49,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1992,1992,2000,0.996,0.0,0,366,0,38.0,124.0,281.0,9448.0,11198.0,1.0,5.0,8.0,8.0,12.0,1.0,3.087496717366316,10,1,10.0,10.0,10.0,14,17,True,2308,True,False,peer5,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,0.0,4.0,8.0,8.0,8.0,1.0,3.0098023599708985,10,2,8.0,8.0,8.0,20,23,True,2124,True,False,peer50,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1978,1978,2000,0.989,0.0,0,300,0,30.0,104.0,237.0,320.0,560.0,2.0,4.0,5.0,8.0,12.0,1.0,3.8904569542177048,0,0,,,,9,13,True,4431,True,False,peer6,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1992,1992,2000,0.996,0.0,0,389,0,30.0,134.0,281.0,9551.0,11251.0,1.0,4.0,8.0,8.0,13.0,1.0,3.0755912089426274,623,1,623.0,623.0,623.0,14,17,True,2365,True,False,peer7,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,301,0,36.0,104.0,238.0,322.0,1091.0,1.0,5.0,7.0,8.0,12.0,1.0,3.049791228590718,0,0,,,,14,17,True,1896,True,False,peer8,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1957,1957,2000,0.9785,0.0,0,352,0,31.0,141.0,292.0,10806.0,12382.0,1.0,4.0,4.0,8.0,9.0,1.0,3.944790797734557,154,1,154.0,154.0,154.0,7,11,True,6694,True,False,peer9,UC7_P50_C30,run-20251214-233634_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,0.0,1.0,3.0,5.0,7.0,1.0,3.4960434999741685,0,0,,,,76,80,True,2973,True,False,peer1,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1998,1998,2000,0.999,0.0,0,306,0,31.0,125.0,241.0,330.0,686.0,1.0,4.0,6.0,7.0,11.0,1.0,3.9494872048897522,0,0,,,,9,13,True,2791,True,False,peer10,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1950,1950,2000,0.975,0.0,0,342,0,37.0,107.0,286.0,9291.0,11161.0,1.0,3.0,7.0,10.0,13.0,1.0,3.23539898580836,261,2,210.0,210.0,210.0,6,9,True,7738,True,False,peer11,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1996,1996,2000,0.998,0.0,0,216,0,38.0,115.0,311.0,9420.0,10991.0,1.0,4.0,8.0,8.0,12.0,1.0,4.1795067214371215,0,0,,,,11,15,True,2819,True,False,peer12,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,323,0,36.0,112.0,313.0,11438.0,13158.0,0.0,4.0,6.0,9.0,13.0,1.0,1.6640903456587848,0,0,,,,16,17,True,1897,True,False,peer13,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1986,1986,2000,0.993,0.0,0,301,0,31.0,119.0,242.0,354.0,463.0,0.0,3.0,6.0,8.0,10.0,1.0,3.7294615063355994,0,0,,,,16,18,True,2782,True,False,peer14,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1986,1986,2000,0.993,0.0,0,384,0,34.0,174.0,6386.0,15969.0,17312.0,1.0,3.0,8.0,9.0,13.0,1.0,3.3519117400085263,0,0,,,,13,15,True,2790,True,False,peer15,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1977,1977,2000,0.9885,0.0,0,319,0,33.0,127.0,234.0,313.0,536.0,1.0,2.0,6.0,8.0,16.0,1.0,3.350646359745367,769,1,769.0,769.0,769.0,9,12,True,4858,True,False,peer16,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1988,1988,2000,0.994,0.0,0,290,0,31.0,110.0,284.0,10128.0,11695.0,0.0,2.0,5.0,8.0,17.0,1.0,2.074604197946459,0,0,,,,11,13,True,3825,True,False,peer17,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1996,1996,2000,0.998,0.0,0,314,0,34.0,110.0,243.0,326.0,12264.0,0.0,3.0,5.0,8.0,11.0,1.0,3.2709548466025105,476,3,110.0,313.0,313.0,14,16,True,2832,True,False,peer18,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,282,0,34.0,103.0,234.0,314.0,410.0,0.0,3.0,5.0,8.0,12.0,1.0,3.021302033785,139,1,139.0,139.0,139.0,18,20,True,1708,True,False,peer19,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1993,1993,2000,0.9965,0.0,0,332,0,34.0,114.0,235.0,312.0,492.0,1.0,3.0,6.0,8.0,11.0,1.0,2.6736725568411894,0,0,,,,18,19,True,2818,True,False,peer2,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1986,1986,2000,0.993,0.0,0,257,0,33.0,105.0,256.0,391.0,531.0,2.0,3.0,7.0,7.0,13.0,1.0,4.921374782943823,0,0,,,,10,13,True,3972,True,False,peer20,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,57,0,0.0,1.0,176.0,285.0,424.0,1.0,2.0,5.0,8.0,13.0,1.0,2.508901593187749,0,0,,,,14,17,True,1878,True,False,peer21,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,17,0,0.0,1.0,2.0,8378.0,10375.0,2.0,6.0,6.0,9.0,12.0,1.0,3.814141881726652,0,0,,,,15,18,True,1591,True,False,peer22,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,12,0,0.0,1.0,2.0,181.0,247.0,1.0,3.0,5.0,7.0,9.0,1.0,3.9768000925596603,2,1,2.0,2.0,2.0,17,21,True,1501,True,False,peer23,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,8392.0,10388.0,0.0,0.0,0.0,3.0,9.0,1.0,2.676447035321267,0,1,0.0,0.0,0.0,20,22,True,2593,True,False,peer24,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,16,0,0.0,1.0,2.0,197.0,321.0,1.0,4.0,4.0,8.0,10.0,1.0,4.977646415547624,0,0,,,,15,19,True,2610,True,False,peer25,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,0.0,1.0,2.0,139.0,0.0,0.0,0.0,6.0,10.0,1.0,4.87633144756443,0,0,,,,20,24,True,2593,True,False,peer26,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1937,1937,2000,0.9685,0.0,0,0,0,0.0,1.0,1.0,2.0,138.0,1.0,1.0,2.0,7.0,9.0,1.0,3.008051879066885,0,0,,,,46,49,True,9349,True,False,peer27,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8438.0,10434.0,1.0,1.0,1.0,6.0,10.0,1.0,4.987385587711065,0,0,,,,22,26,True,2584,True,False,peer28,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,192.0,1.0,2.0,3.0,7.0,8.0,1.0,3.9088762781273876,0,0,,,,21,25,True,1888,True,False,peer29,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1998,1998,2000,0.999,0.0,0,362,0,36.0,144.0,232.0,315.0,473.0,1.0,2.0,7.0,8.0,11.0,1.0,4.943982321089338,0,0,,,,15,18,True,2836,True,False,peer3,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,70,0,0.0,1.0,1.0,8600.0,10623.0,1.0,2.0,5.0,5.0,8.0,1.0,2.6475990372899454,0,0,,,,21,23,True,2624,True,False,peer30,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8488.0,10486.0,1.0,2.0,3.0,5.0,9.0,1.0,3.175859470863023,0,0,,,,17,21,True,2586,True,False,peer31,UC7_P50_C30,run-20251214-234043_uc11_p50_c30_m2000_r10_s256_DIRECT,True,30
