uc,total_runs,mean_delivery_rate,std_delivery_rate,min_rate,max_rate
UC7_P10_C30,10,0.9888766666666667,0.003338118787136982,0.98415,0.9957499999999999
UC7_P50_C30,10,0.9947811020408164,0.0025994694923981154,0.9880102040816326,0.9973367346938776
UC8_P10_C30,10,0.9987124603174603,0.0027249573121862995,0.9912857142857143,1.0
UC8_P50_C30,10,0.9886552555236406,0.012761119623939412,0.9708166666666667,0.9997424242424243
