uc,total_runs,mean_delivery_rate,std_delivery_rate,min_rate,max_rate
UC4_P10,10,0.9990718055555556,0.001570158869811813,0.9951428571428572,1.0
UC4_P20,10,0.9979617647058824,0.0012346526724300692,0.9959999999999999,0.99946875
UC4_P30,4,0.996426839464883,0.0017310549826313896,0.995,0.9986730769230768
UC4_P40,4,0.996258288530466,0.0013474957000527577,0.9951451612903227,0.9981935483870968
