uc,avg_joined_ratio,std_joined_ratio,min_joined_ratio,max_joined_ratio,avg_saw_test_ratio,std_saw_test_ratio,min_saw_test_ratio,max_saw_test_ratio,runs_with_full_join,runs_with_any_miss,total_runs,valid_runs
UC4_P10,0.8,0.2,0.4,1.0,0.8,0.2,0.4,1.0,3,7,10,10
UC4_P20,0.8699999999999999,0.09189365834726813,0.7,1.0,0.8699999999999999,0.09189365834726813,0.7,1.0,1,9,10,10
UC4_P30,0.8416666666666667,0.04999999999999998,0.7666666666666667,0.8666666666666667,0.8416666666666667,0.04999999999999998,0.7666666666666667,0.8666666666666667,0,4,10,4
UC4_P40,0.8375,0.07216878364870322,0.775,0.9,0.8375,0.07216878364870322,0.775,0.9,0,4,10,4
