received_unique,recv_total,total_expected,delivery_rate,duplicate_rate,duplicates,out_of_order,lagged_events,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,pr_avg_ratio,avg_connected_peers,downtime_total_ms,downtime_periods,downtime_p50_ms,downtime_p90_ms,downtime_max_ms,neighbour_down,neighbour_up,joined,join_wait_ms,saw_test,timed_out_no_data,peer,uc,run,sender_joined,churn_pct
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.999806641229246,0,0,,,,4,7,True,1962,True,False,peer3,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,1.0,8103.0,10129.0,0.0,0.0,0.0,3.0,3.0,1.0,4.999841013389251,0,0,,,,2,5,True,1964,True,False,peer4,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8173.0,10173.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9999097620295805,0,0,,,,2,6,True,1969,True,False,peer5,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998238173200464,0,0,,,,2,5,True,1962,True,False,peer6,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,66,0,0.0,1.0,1.0,8203.0,10228.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9997808553516414,1,1,1.0,1.0,1.0,5,7,True,1966,True,False,peer7,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,2.0,2.0,88.0,1.0,2.0,2.0,2.0,2.0,1.0,3.9998710930450403,0,0,,,,6,9,True,1964,True,False,peer8,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.99985820052165,0,0,,,,3,6,True,1963,True,False,peer9,UC5_P10_C30,run-20251216-192523_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0,0,,,,10,14,True,3912,True,False,peer1,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.497774416965989,0,0,,,,0,4,True,3637,True,False,peer10,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.999905484884026,0,0,,,,1,4,True,3640,True,False,peer2,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,1.0,8106.0,10133.0,1.0,1.0,1.0,2.0,2.0,1.0,4.999785186458154,0,0,,,,1,5,True,3635,True,False,peer3,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8182.0,10182.0,1.0,1.0,1.0,1.0,1.0,1.0,3.499924807830298,0,0,,,,6,9,True,3637,True,False,peer4,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,1.0,1.0,2.0,2.0,2.0,1.0,3.999909771334783,0,0,,,,4,7,True,3639,True,False,peer5,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,3.999888289279208,0,0,,,,6,9,True,3635,True,False,peer6,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.99981955895052,0,0,,,,4,8,True,3636,True,False,peer7,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,66,0,0.0,1.0,1.0,8207.0,10234.0,0.0,1.0,1.0,2.0,2.0,1.0,3.9998496272904984,0,0,,,,3,6,True,3636,True,False,peer8,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.9997894763977264,0,0,,,,4,8,True,3635,True,False,peer9,UC5_P10_C30,run-20251216-192925_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9999699235198074,0,0,,,,8,12,True,2275,True,False,peer1,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7507604660754796,2,1,2.0,2.0,2.0,7,10,True,2003,True,False,peer10,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8045.0,10046.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998367332909415,0,0,,,,1,5,True,2005,True,False,peer2,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.999888291679019,0,0,,,,2,6,True,2004,True,False,peer3,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9999613305720496,0,0,,,,3,7,True,2012,True,False,peer4,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,1.0,8101.0,10129.0,0.0,1.0,1.0,1.0,1.0,1.0,2.999896870447797,0,0,,,,2,4,True,2002,True,False,peer5,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998968708909497,0,0,,,,1,5,True,2008,True,False,peer6,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2350218929800665,0,0,,,,5,9,True,2003,True,False,peer7,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9998668138874445,0,0,,,,3,7,True,2005,True,False,peer8,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,96,0,0.0,1.0,1.0,8132.0,10133.0,0.0,1.0,1.0,2.0,2.0,1.0,4.232913730881595,0,0,,,,3,7,True,2002,True,False,peer9,UC5_P10_C30,run-20251216-193329_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.9999398545338942,0,0,,,,8,12,True,2978,True,False,peer1,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,62,0,0.0,1.0,2.0,8204.0,10178.0,1.0,2.0,2.0,2.0,2.0,1.0,4.999810984384733,0,0,,,,2,6,True,2700,True,False,peer10,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.99989690190216,0,0,,,,2,6,True,2704,True,False,peer2,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9999054921923665,0,0,,,,3,5,True,2699,True,False,peer3,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,8090.0,10090.0,1.0,1.0,1.0,1.0,1.0,1.0,4.999755135706369,0,0,,,,3,7,True,2702,True,False,peer4,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998539343219974,0,0,,,,2,6,True,2700,True,False,peer5,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9998711146435246,0,0,,,,5,8,True,2700,True,False,peer6,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.999858238897528,3,1,3.0,3.0,3.0,3,6,True,2699,True,False,peer7,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.999836756436307,0,0,,,,3,7,True,2699,True,False,peer8,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,8090.0,10090.0,2.0,2.0,2.0,2.0,2.0,1.0,3.9998926107612607,0,0,,,,5,9,True,2704,True,False,peer9,UC5_P10_C30,run-20251216-193731_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,2.0,2.0,266.0,0.0,2.0,2.0,2.0,3.0,1.0,3.999965639871493,0,0,,,,8,12,True,1493,True,False,peer1,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,1.0,8105.0,10136.0,0.0,0.0,0.0,4.0,4.0,1.0,4.999866850498881,0,0,,,,2,6,True,1222,True,False,peer10,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,177.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9999055157337775,2,1,2.0,2.0,2.0,1,5,True,1220,True,False,peer2,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,177.0,1.0,2.0,2.0,2.0,2.0,1.0,3.999888336296716,0,0,,,,2,6,True,1221,True,False,peer3,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,266.0,1.0,2.0,2.0,2.0,2.0,1.0,2.2320518161865452,1,1,1.0,1.0,1.0,2,5,True,1221,True,False,peer4,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,177.0,1.0,1.0,2.0,2.0,2.0,1.0,3.999909798463997,0,0,,,,1,4,True,1227,True,False,peer5,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,266.0,2.0,2.0,2.0,2.0,2.0,1.0,4.2320029551233596,0,0,,,,2,6,True,1224,True,False,peer6,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,2.0,8104.0,10135.0,1.0,1.0,1.0,3.0,3.0,1.0,3.9997981455156095,0,0,,,,1,5,True,1224,True,False,peer7,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,8090.0,10093.0,0.0,0.0,0.0,0.0,1.0,1.0,2.9999012192974543,0,0,,,,1,4,True,1220,True,False,peer8,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,89.0,0.0,0.0,1.0,1.0,1.0,1.0,2.999931271182436,0,0,,,,2,5,True,1218,True,False,peer9,UC5_P10_C30,run-20251216-194134_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.494083945696849,0,0,,,,9,13,True,2206,True,False,peer1,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9999183981996067,0,0,,,,2,4,True,1928,True,False,peer10,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.999853957536006,0,0,,,,2,6,True,1931,True,False,peer2,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.999862560666581,0,0,,,,0,4,True,1935,True,False,peer3,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,88.0,2.0,2.0,2.0,2.0,2.0,1.0,3.999871137341821,0,0,,,,0,4,True,1934,True,False,peer4,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.999806720956602,0,0,,,,3,7,True,1931,True,False,peer5,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,8046.0,10048.0,0.0,0.0,0.0,0.0,1.0,1.0,3.49392488242747,2,1,2.0,2.0,2.0,3,7,True,1929,True,False,peer6,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,2.0,8105.0,10134.0,0.0,2.0,2.0,3.0,3.0,1.0,4.999823903585066,0,0,,,,3,7,True,1932,True,False,peer7,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.9998152952698405,0,0,,,,4,8,True,1930,True,False,peer8,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,65,0,0.0,1.0,1.0,8105.0,10133.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998797261191914,0,0,,,,3,7,True,1934,True,False,peer9,UC5_P10_C30,run-20251216-194535_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.490965162077304,0,0,,,,9,13,True,2262,True,False,peer1,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.99981960390171,0,0,,,,3,5,True,1990,True,False,peer10,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9999355722685865,0,0,,,,4,6,True,1992,True,False,peer2,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,26,0,0.0,1.0,2.0,8098.0,10127.0,1.0,2.0,2.0,3.0,3.0,1.0,3.999884029087223,0,0,,,,3,6,True,1993,True,False,peer3,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.9999355706081703,0,0,,,,4,7,True,1994,True,False,peer4,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9998797354179194,0,0,,,,4,6,True,1991,True,False,peer5,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
2000,2000,2000,1.0,0.0,0,0,0,0.0,1.0,1.0,8161.0,10163.0,0.0,0.0,0.0,0.0,1.0,1.0,3.9998239013160157,5,1,5.0,5.0,5.0,4,7,True,1989,True,False,peer6,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.490825451640337,0,0,,,,3,7,True,1989,True,False,peer7,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,77,0,0.0,1.0,1.0,8187.0,10216.0,1.0,1.0,1.0,3.0,4.0,1.0,2.999884029087223,0,0,,,,2,4,True,1994,True,False,peer8,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
1999,1999,2000,0.9995,0.0,0,0,0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.999815308756513,0,0,,,,6,9,True,1990,True,False,peer9,UC5_P10_C30,run-20251216-194937_uc5_p10_c30_m2000_r10_s256_DIRECT,True,30
